Symbol,Name,LastSale,MarketCap,MarketCap_Dollars,IPOyear,Sector,industry,Summary Quote
RGLS,Regulus Therapeutics Inc.,1.21,24.86M,24860000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rgls
SPHS,"Sophiris Bio, Inc.",0.82,24.78M,24780000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sphs
ONCT,"Oncternal Therapeutics, Inc. ",7.2,24.74M,24740000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/onct
CUI,"CUI Global, Inc.",0.8601,24.61M,24610000,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/cui
LDSF,First Trust Low Duration Strategic Focus ETF,20.49,24.59M,24590000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ldsf
XELB,"Xcel Brands, Inc",1.3,24.59M,24590000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/xelb
DVCR,Diversicare Healthcare Services Inc.,3.66,24.46M,24460000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr
WISA,"Summit Wireless Technologies, Inc.",1.25,24.46M,24460000,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/wisa
ENG,ENGlobal Corporation,0.89,24.39M,24390000,n/a,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eng
DCIX,Performance Shipping Inc.,0.9007,24.1M,24100000,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix
ZKIN,"ZK International Group Co., Ltd",1.4534,24.07M,24070000,2017,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/zkin
LTBR,Lightbridge Corporation,0.6565,23.95M,23950000,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ltbr
CHIC,Global X Funds Global X MSCI China Communication Services ETF,23.89,23.89M,23890000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/chic
BMRA,"Biomerica, Inc.",2.47,23.88M,23880000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bmra
CVV,CVD Equipment Corporation,3.63,23.8M,23800000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cvv
RETO,"ReTo Eco-Solutions, Inc.",1.04,23.67M,23670000,2017,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/reto
AVGR,"Avinger, Inc.",3.68,23.62M,23620000,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr
HEBT,"Hebron Technology Co., Ltd.",1.45,23.59M,23590000,2016,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hebt
CCIH,ChinaCache International Holdings Ltd.,0.8839,23.55M,23550000,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih
CREX,"Creative Realities, Inc.",2.42,23.53M,23530000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/crex
OBLN,"Obalon Therapeutics, Inc.",0.7531,23.35M,23350000,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/obln
CNET,"ChinaNet Online Holdings, Inc.",1.42,23.31M,23310000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet
OHAI,OHA Investment Corporation,1.15,23.2M,23200000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ohai
DWSH,AdvisorShares Dorsey Wright Short ETF,25.7537,23.18M,23180000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwsh
LLIT,Lianluo Smart Limited,1.3,23.15M,23150000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/llit
ADOM,"ADOMANI, Inc.",0.3173,23.11M,23110000,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adom
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.16,23.11M,23110000,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep
SAVA,"Cassava Sciences, Inc.",1.34,23.07M,23070000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sava
LPTH,"LightPath Technologies, Inc.",0.8913,23.01M,23010000,1996,Technology,Semiconductors,https://www.nasdaq.com/symbol/lpth
BIS,ProShares UltraShort Nasdaq Biotechnology,17.78,22.85M,22850000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bis
CLDC,China Lending Corporation,0.9,22.76M,22760000,2014,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc
CTXR,"Citius Pharmaceuticals, Inc.",1.03,22.74M,22740000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxr
APDN,Applied DNA Sciences Inc,0.6,22.73M,22730000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdn
PSCE,Invesco S&P SmallCap Energy ETF,8.56,22.68M,22680000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/psce
GTIM,Good Times Restaurants Inc.,1.81,22.67M,22670000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/gtim
GEVO,"Gevo, Inc.",1.9,22.58M,22580000,2011,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gevo
JVA,"Coffee Holding Co., Inc.",4.03,22.44M,22440000,2005,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva
ONTX,"Onconova Therapeutics, Inc.",3.74,22.43M,22430000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ontx
NXTD,NXT-ID Inc.,0.7605,22.23M,22230000,n/a,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/nxtd
SMCP,AlphaMark Actively Managed Small Cap ETF,23.3285,22.16M,22160000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/smcp
GULF,WisdomTree Middle East Dividend Fund,20.08,22.09M,22090000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gulf
RBCN,"Rubicon Technology, Inc.",8.21,22.05M,22050000,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/rbcn
BIOC,"Biocept, Inc.",1.16,21.89M,21890000,2014,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/bioc
WCFB,"WCF Bancorp, Inc.",8.5,21.77M,21770000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb
FPXI,First Trust International Equity Opportunities ETF,36.2615,21.76M,21760000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpxi
MBOT,Microbot Medical Inc. ,5.05,21.75M,21750000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mbot
ALTY,Global X SuperDividend Alternatives ETF,14.965,21.7M,21700000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/alty
VALX,Validea Market Legends ETF,25.5199,21.69M,21690000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/valx
PXS,Pyxis Tankers Inc.,1.02,21.48M,21480000,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/pxs
NVFY,"Nova Lifestyle, Inc",0.7699,21.4M,21400000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/nvfy
REXN,"Rexahn Pharmaceuticals, Inc.",5.3,21.3M,21300000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rexn
WVVIP,"Willamette Valley Vineyards, Inc.",4.568,21.3M,21300000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip
JRJC,China Finance Online Co. Limited,0.9,21.26M,21260000,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc
GENY,Principal Millennials Index ETF,38.3765,21.11M,21110000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/geny
FBIOP,"Fortress Biotech, Inc.",21,21M,21000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbiop
TCON,"TRACON Pharmaceuticals, Inc.",0.7,20.96M,20960000,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tcon
ALRN,"Aileron Therapeutics, Inc.",0.7836,20.93M,20930000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alrn
RBZ,Reebonz Holding Limited,4.32,20.9M,20900000,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/rbz
FAMI,"FARMMI, INC.",1.75,20.88M,20880000,2018,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/fami
USAU,U.S. Gold Corp.,1.05,20.85M,20850000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usau
PSET,Principal Price Setters Index ETF,37.75,20.76M,20760000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pset
SLVO,Credit Suisse AG,6.75,20.6M,20600000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/slvo
GNPX,"Genprex, Inc.",1.32,20.59M,20590000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gnpx
CLRB,"Cellectar Biosciences, Inc.",2.18,20.48M,20480000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb
RNLC,First Trust Large Cap US Equity Select ETF,22.6693,20.4M,20400000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnlc
OCCIP,"OFS Credit Company, Inc.",25.45,20.36M,20360000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/occip
GROW,"U.S. Global Investors, Inc.",1.33,20.13M,20130000,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/grow
VTSI,"VirTra, Inc.",2.6,20.11M,20110000,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/vtsi
BASI,"Bioanalytical Systems, Inc.",1.95,20.07M,20070000,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/basi
ANTE,AirNet Technology Inc.,1.59,19.98M,19980000,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/ante
HAIR,"Restoration Robotics, Inc.",0.489,19.98M,19980000,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/hair
MYSZ,"My Size, Inc.",0.6598,19.72M,19720000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mysz
YLCO,Global X YieldCo & Renewable Energy Income ETF,13.5937,19.71M,19710000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ylco
MDRR,"Medalist Diversified REIT, Inc.",4.38,19.65M,19650000,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mdrr
MINDP,"Mitcham Industries, Inc.",24.43,19.5M,19500000,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mindp
VICL,Vical Incorporated,0.85,19.4M,19400000,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vicl
ATHE,Alterity Therapeutics Limited,1.34,19.23M,19230000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athe
FCSC,Fibrocell Science Inc.,1.97,19.22M,19220000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fcsc
ADIL,"Adial Pharmaceuticals, Inc",1.88,19.21M,19210000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adil
DRIO,DarioHealth Corp.,0.5028,19.11M,19110000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/drio
JASN,"Jason Industries, Inc.",0.68,19.1M,19100000,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn
CLGN,CollPlant Biotechnologies Ltd.,5,19.07M,19070000,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/clgn
DVLU,First Trust Dorsey Wright Momentum & Value ETF,18.06,18.96M,18960000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvlu
TTNP,"Titan Pharmaceuticals, Inc.",1.4,18.91M,18910000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ttnp
CHEK,Check-Cap Ltd.,2.28,18.78M,18780000,2015,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek
CADC,"China Advanced Construction Materials Group, Inc.",3.36,18.76M,18760000,n/a,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,53.5807,18.75M,18750000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lkor
MTBCP,"MTBC, Inc.",27.8,18.75M,18750000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbcp
SITO,"SITO Mobile, Ltd.",0.73,18.72M,18720000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito
CDMOP,"Avid Bioservices, Inc.",26.5543,18.59M,18590000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmop
ATOS,Atossa Genetics Inc.,2.03,18.52M,18520000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atos
TAIT,Taitron Components Incorporated,3.23,18.41M,18410000,1995,Technology,Electronic Components,https://www.nasdaq.com/symbol/tait
ADRA,Invesco BLDRS Asia 50 ADR Index Fund,30.62,18.37M,18370000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adra
DEST,Destination Maternity Corporation,1.28,18.35M,18350000,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dest
CYAN,Cyanotech Corporation,3.12,18.21M,18210000,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cyan
OTIV,On Track Innovations Ltd,0.4409,18.21M,18210000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/otiv
JAKK,"JAKKS Pacific, Inc.",0.6165,18.16M,18160000,1996,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk
AMTX,"Aemetis, Inc",0.89,18.13M,18130000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amtx
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,25.895,18.13M,18130000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cez
VIVE,"Viveve Medical, Inc.",0.39,18.13M,18130000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive
HSGX,Histogenics Corporation,0.1909,18.06M,18060000,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/hsgx
CARZ,First Trust NASDAQ Global Auto Index Fund,32.69,17.98M,17980000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/carz
LIFE,"aTyr Pharma, Inc.",0.39,17.89M,17890000,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life
SYPR,"Sypris Solutions, Inc.",0.84,17.89M,17890000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr
NETE,"Net Element, Inc.",4.34,17.86M,17860000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/nete
BFIT,Global X Health & Wellness Thematic ETF,19.7,17.73M,17730000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfit
FPAY,"FlexShopper, Inc.",0.9975,17.62M,17620000,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/fpay
AMRH,"Ameri Holdings, Inc.",0.35,17.61M,17610000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrh
BKYI,"BIO-key International, Inc.",1.25,17.6M,17600000,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bkyi
CBLI,"Cleveland BioLabs, Inc.",1.54,17.4M,17400000,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
PULM,"Pulmatrix, Inc.",0.9502,17.38M,17380000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pulm
OLD,The Long-Term Care ETF,28.96,17.38M,17380000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/old
PIHPP,"1347 Property Insurance Holdings, Inc.",24.7908,17.35M,17350000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/pihpp
ASV,"ASV Holdings, Inc.",1.75,17.32M,17320000,2017,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/asv
PRPO,"Precipio, Inc.",2.9,17.17M,17170000,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/prpo
DGLY,"Digital Ally, Inc.",1.5,17.15M,17150000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly
LNGR,Global X Longevity Thematic ETF,21.3401,17.07M,17070000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lngr
NNDM,Nano Dimension Ltd.,0.4751,16.96M,16960000,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/nndm
ELTK,Eltek Ltd.,3.87,16.95M,16950000,1997,Technology,Electrical Products,https://www.nasdaq.com/symbol/eltk
KTOV,Kitov Pharma Ltd.,0.8701,16.91M,16910000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
ASTC,Astrotech Corporation,2.92,16.87M,16870000,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/astc
DYSL,Dynasil Corporation of America,0.96,16.84M,16840000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dysl
PIXY,"ShiftPixy, Inc.",0.4968,16.82M,16820000,2017,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/pixy
TUSA,First Trust Total US Market AlphaDEX ETF,33.5577,16.78M,16780000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tusa
BIMI,NF Energy Saving Corporation,2.21,16.74M,16740000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/bimi
AEY,"ADDvantage Technologies Group, Inc.",1.61,16.68M,16680000,n/a,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/aey
ADXS,"Advaxis, Inc.",2.08,16.68M,16680000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adxs
ABIO,"ARCA biopharma, Inc.",6.67,16.6M,16600000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio
GNUS,"Genius Brands International, Inc.",1.59,16.59M,16590000,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/gnus
POAI,Predictive Oncology Inc.,0.54,16.57M,16570000,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/poai
DLPN,"Dolphin Entertainment, Inc.",1.15,16.55M,16550000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn
VSDA,VictoryShares Dividend Accelerator ETF,33.0452,16.52M,16520000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vsda
ACHV,"Achieve Life Sciences, Inc. ",2.11,16.51M,16510000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/achv
TECTP,"Tectonic Financial, Inc.",10.9763,16.46M,16460000,2019,Finance,Major Banks,https://www.nasdaq.com/symbol/tectp
SUNW,"Sunworks, Inc.",0.6125,16.33M,16330000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw
NVLN,Novelion Therapeutics Inc. ,0.88,16.31M,16310000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvln
SPCB,"SuperCom, Ltd.",1.09,16.3M,16300000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spcb
DAX,Global X DAX Germany ETF,27.1543,16.29M,16290000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dax
EDRY,EuroDry Ltd.,7.1224,16.24M,16240000,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/edry
ISDS,Invesco RAFI Strategic Developed ex-US Small Company ETF,23.0724,16.15M,16150000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/isds
TYHT,"Shineco, Inc.",0.7059,16.15M,16150000,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht
IFMK,iFresh Inc.,0.96,16.07M,16070000,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/ifmk
IKNX,Ikonics Corporation,8.1,16.07M,16070000,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/iknx
RKDA,"Arcadia Biosciences, Inc.",3.35,16M,16000000,2015,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/rkda
RAND,Rand Capital Corporation,2.525,15.96M,15960000,n/a,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/rand
MYT,"Urban Tea, Inc.",0.61,15.95M,15950000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/myt
RCON,"Recon Technology, Ltd.",0.76,15.91M,15910000,2009,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/rcon
MARA,"Marathon Patent Group, Inc.",2.48,15.84M,15840000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/mara
MRIN,Marin Software Incorporated,2.61,15.68M,15680000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/mrin
CPSH,CPS Technologies Corp.,1.1841,15.64M,15640000,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cpsh
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.61,15.61M,15610000,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr
FLN,First Trust Latin America AlphaDEX Fund,20.8035,15.6M,15600000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fln
PSCM,Invesco S&P SmallCap Materials ETF,44.1,15.44M,15440000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pscm
ACTTW,Act II Global Acquisition Corp.,0.7,15.23M,15230000,2019,Finance,Business Services,https://www.nasdaq.com/symbol/acttw
BSQR,BSQUARE Corporation,1.1821,15.18M,15180000,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bsqr
KOSS,Koss Corporation,2.05,15.18M,15180000,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss
HOVNP,Hovnanian Enterprises Inc,3.0101,15.05M,15050000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/hovnp
FLAG,Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-S,37.35,14.94M,14940000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/flag
MCEP,"Mid-Con Energy Partners, LP",0.4844,14.91M,14910000,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mcep
FRAN,Francesca&#39;s Holdings Corporation,0.4208,14.9M,14900000,2011,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran
MYND,"MYnd Analytics, Inc.",1.17,14.86M,14860000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mynd
MYOS,MYOS RENS Technology Inc.,1.62,14.86M,14860000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myos
DWCR,Arrow DWA Country Rotation ETF,26.9905,14.84M,14840000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwcr
VTIQW,VectoIQ Acquisition Corp.,0.5,14.82M,14820000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/vtiqw
WAFU,Wah Fu Education Group Limited,2.85,14.82M,14820000,2019,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wafu
DRIV,Global X Autonomous & Electric Vehicles ETF,13.2503,14.58M,14580000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/driv
VLRX,"Valeritas Holdings, Inc.",2.74,14.55M,14550000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/vlrx
ASCMA,"Ascent Capital Group, Inc.",1.16,14.49M,14490000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma
AWSM,Cool Holdings Inc.,1.75,14.47M,14470000,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/awsm
IZEA,"IZEA Worldwide, Inc.",0.5319,14.44M,14440000,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,24.0457,14.43M,14430000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hndl
DRAD,Digirad Corporation,7.1,14.42M,14420000,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad
NAKD,Naked Brand Group Limited,0.2415,14.37M,14370000,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/nakd
DYNT,Dynatronics Corporation,1.7,14.31M,14310000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dynt
PY,Principal Shareholder Yield Index ETF,31.6849,14.26M,14260000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/py
SGLB,"Sigma Labs, Inc.",1.3,14.22M,14220000,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb
SAEX,"SAExploration Holdings, Inc.",3.31,14.2M,14200000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/saex
EDNT,"Edison Nation, Inc.",2.2106,14.15M,14150000,2018,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt
DGLD,Credit Suisse AG,34.95,14.12M,14120000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dgld
NAOV,"NanoVibronix, Inc.",3.4,13.99M,13990000,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/naov
SGRP,"SPAR Group, Inc.",0.672,13.96M,13960000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp
HJLI,"Hancock Jaffe Laboratories, Inc.",0.97,13.88M,13880000,2018,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/hjli
DFFN,Diffusion Pharmaceuticals Inc.,2.93,13.76M,13760000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn
EVOK,"Evoke Pharma, Inc.",0.59,13.72M,13720000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evok
SLIM,The Obesity ETF,34.2855,13.71M,13710000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slim
SCKT,"Socket Mobile, Inc.",2.27,13.62M,13620000,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt
FID,First Trust S&P International Dividend Aristocrats ETF,17,13.6M,13600000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fid
DARE,"Dare Bioscience, Inc.",0.8093,13.5M,13500000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dare
LIVE,Live Ventures Incorporated,7.08,13.47M,13470000,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/live
GEMP,Gemphire Therapeutics Inc.,0.93,13.27M,13270000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gemp
TROV,"TrovaGene, Inc.",2.53,13.27M,13270000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/trov
EPIX,ESSA Pharma Inc.,2.2849,13.2M,13200000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epix
